tag,avg_raw,raw_2024,trend_2024,oracle_2024,meanp_2024,sdp_2024,raw_2023,trend_2023,oracle_2023,meanp_2023,sdp_2023,stage,k,target,how,i,n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_lambda,reg_alpha,max_bin
G152,737.936142241874,774.5349581869232,800.9303985559102,813.6479305031808,0.495990514755249,0.042881663888692856,701.3373262968248,645.1420667914709,710.5820067691116,0.49515482783317566,0.04010648652911186,G,,,,152.0,1400.0,0.008,4.0,300.0,1.0,0.25,100.0,5.0,64.0
G153,734.7678842189842,789.2686842233987,820.0186266193565,832.82563463567,0.4965263605117798,0.04529702290892601,680.2670842145698,630.7058217212558,696.0205919439577,0.49368223547935486,0.043189886957407,G,,,,153.0,1000.0,0.02,6.0,1500.0,0.9,0.4,400.0,30.0,64.0
G154,578.7081359892477,658.3592301357633,706.3184031451785,719.3222585133996,0.4984159469604492,0.050857629626989365,499.057041842732,444.21480778367163,509.5832221870711,0.4947813153266907,0.048746753484010696,G,,,,154.0,1400.0,0.03,6.0,800.0,1.0,0.7,30.0,5.0,256.0
G155,700.0112138318859,693.5412204852054,714.1147512948364,726.7487722443344,0.49521687626838684,0.03626595810055733,706.4812071785665,642.8949716669963,708.5673697609707,0.4976743459701538,0.03489809110760689,G,,,,155.0,200.0,0.02,3.0,1500.0,1.0,0.7,30.0,1.0,256.0
G156,731.5503827257763,738.2196042962086,766.5596578991574,779.2473644900876,0.49622735381126404,0.040154244750738144,724.8811611553441,666.6176204611518,732.1827301937423,0.4956946074962616,0.038443125784397125,G,,,,156.0,1000.0,0.008,3.0,1500.0,1.0,0.7,5.0,5.0,256.0
G157,722.2854029851344,747.3938839092087,774.4096916902588,787.1749442076803,0.49606338143348694,0.04190121591091156,697.1769220610602,640.9876230202283,706.4514048559678,0.4951466917991638,0.039714694023132324,G,,,,157.0,700.0,0.02,3.0,1500.0,1.0,0.25,400.0,5.0,256.0
G158,742.5396754621061,779.8558017596102,814.620237120156,827.4272451364806,0.49699318408966064,0.0452735461294651,705.223549164602,654.9649123223089,720.3929313709168,0.49379438161849976,0.042959921061992645,G,,,,158.0,1400.0,0.012,5.0,1500.0,0.9,0.4,30.0,1.0,256.0
G159,609.6297847047294,608.8372084536609,648.6719543935649,661.2582547729007,0.4975528419017792,0.029915818944573402,610.4223609557979,545.5605860366975,611.6323352535868,0.5016902089118958,0.028839321807026863,G,,,,159.0,350.0,0.008,5.0,300.0,0.5,0.25,1500.0,1.0,64.0
G160,206.40972869460649,136.51093516618974,342.8009948906352,355.35150484234947,0.5094773769378662,0.01369235198944807,276.30852222302326,286.21481425716854,352.74551924218133,0.5137510895729065,0.013478221371769905,G,,,,160.0,200.0,0.003,3.0,6000.0,0.5,0.55,1500.0,5.0,64.0
G161,399.1478143658023,361.63868996074154,486.23709864489274,498.73988802645596,0.5046130418777466,0.019307496026158333,436.656938770863,406.14532088711906,472.5806584398029,0.509411633014679,0.018531225621700287,G,,,,161.0,200.0,0.005,5.0,1500.0,0.5,0.25,30.0,0.0,256.0
G162,699.3321631243499,694.6865141690073,716.7274525110234,729.3555083892511,0.4954163134098053,0.03621552139520645,703.9778120796925,640.719402116774,706.3977606752703,0.49748802185058594,0.03498263657093048,G,,,,162.0,350.0,0.012,3.0,300.0,1.0,0.7,30.0,5.0,256.0
G163,747.8792780139854,792.7701810587884,816.3023872182484,829.0557095931406,0.4956233501434326,0.041572101414203644,702.9883749691824,644.4923761586674,709.926355671786,0.4958065450191498,0.03930322825908661,G,,,,163.0,200.0,0.03,7.0,1500.0,0.9,0.4,400.0,0.0,256.0
G164,755.1695404560188,778.9252506415156,804.5810221730454,817.2687287639646,0.495894193649292,0.04169008880853653,731.413830270522,674.0622406480657,739.5141015547501,0.49546507000923157,0.039695773273706436,G,,,,164.0,1400.0,0.005,5.0,3000.0,1.0,0.55,30.0,30.0,128.0
G165,671.6066076370874,670.3549884593873,711.9911859227778,724.5655561595731,0.4977514445781708,0.03211042284965515,672.8582268147876,607.2394729015107,673.1920128279722,0.5008721351623535,0.030924225226044655,G,,,,165.0,700.0,0.003,6.0,300.0,1.0,0.55,400.0,1.0,64.0
G166,681.5383450119949,682.225480286347,719.9366608541924,732.5348913760688,0.4973246157169342,0.03238114342093468,680.8512097376429,614.9523139918678,680.8988934538185,0.5002995133399963,0.031145406886935234,G,,,,166.0,700.0,0.003,7.0,800.0,0.5,0.7,5.0,30.0,64.0
G167,735.3166941081013,744.1190597820669,759.2703408074275,771.9341871132767,0.4944453537464142,0.0389556959271431,726.5143284341358,669.1746597407233,734.7278485442698,0.49543190002441406,0.03732369840145111,G,,,,167.0,500.0,0.012,3.0,800.0,0.5,0.55,100.0,1.0,256.0
G168,693.5593018811859,709.7304239115143,727.2796635873547,739.9077194655712,0.49479925632476807,0.03600960597395897,677.3881798508575,613.1343723129179,678.8723355166226,0.49802035093307495,0.034565914422273636,G,,,,168.0,500.0,0.008,4.0,300.0,1.0,0.25,100.0,0.0,64.0
G169,713.2588095780989,756.4846525244251,791.6010270898943,804.4617207476401,0.4970332682132721,0.04582692310214043,670.0329666317728,615.3695465083487,680.5651074406338,0.49482688307762146,0.043598730117082596,G,,,,169.0,700.0,0.03,7.0,1500.0,0.5,0.25,30.0,5.0,256.0
G170,659.058394519313,712.9455973259535,757.8506538452157,770.8008235720043,0.498098224401474,0.04766054451465607,605.1711917126723,552.7548667137228,617.9087043943543,0.49429962038993835,0.04629119113087654,G,,,,170.0,1400.0,0.03,5.0,1500.0,0.5,0.4,100.0,0.0,64.0
G171,722.7643905316327,783.8345042965766,818.4557779466584,831.2687510342531,0.4969817101955414,0.04621902108192444,661.6942767666889,611.924398015129,677.2570496313967,0.4937114119529724,0.043629731982946396,G,,,,171.0,1400.0,0.012,6.0,300.0,0.9,0.7,5.0,30.0,64.0
G172,702.9023803937662,756.1685037471233,796.6474773841715,809.3829045452527,0.4976370930671692,0.0469660721719265,649.6362570404091,596.4391111891954,661.9684581346542,0.4943818151950836,0.04422657936811447,G,,,,172.0,700.0,0.03,5.0,300.0,0.9,0.4,30.0,5.0,256.0
G173,703.6113699556868,716.787103223726,732.5706818036904,745.2643534658798,0.494540274143219,0.037879541516304016,690.4356366876474,628.9653660810801,694.6437246395765,0.4967210292816162,0.03624064847826958,G,,,,173.0,500.0,0.012,3.0,3000.0,0.9,0.25,30.0,0.0,256.0
G174,618.5241284523746,596.8474152013071,646.7154110170625,659.3076764676687,0.4986027777194977,0.029827576130628586,640.2008417034422,575.4880783973681,641.5896299368673,0.5017920136451721,0.028955506160855293,G,,,,174.0,350.0,0.005,4.0,1500.0,0.7,0.7,5.0,0.0,64.0
G175,734.3076806546501,747.44756955063,763.9529217542517,776.5988728462792,0.4946437180042267,0.039277348667383194,721.1677917586701,665.2347926922486,730.7760605667513,0.4950658679008484,0.03786208853125572,G,,,,175.0,350.0,0.02,3.0,800.0,0.5,0.55,400.0,1.0,256.0
G176,765.6673594232666,813.5286290777866,828.4770976799693,841.1349789145484,0.4944133758544922,0.0441257618367672,717.8060897687466,666.2599925898793,731.4019093414781,0.49413779377937317,0.04190857708454132,G,,,,176.0,700.0,0.02,7.0,6000.0,0.9,0.7,100.0,30.0,128.0
G177,737.1881592254548,774.6781198973985,807.4502214538315,820.2095088999939,0.4967643618583679,0.0438627265393734,699.6981985535111,649.4157198531303,714.7662528629639,0.4938202202320099,0.04175595939159393,G,,,,177.0,700.0,0.02,5.0,3000.0,0.9,0.4,30.0,1.0,256.0
G178,747.2819281861275,797.1127529432187,807.1400377478,819.8873950514218,0.493644118309021,0.042127933353185654,697.4511034290365,642.1737554599405,707.5183280052522,0.4949437379837036,0.040278978645801544,G,,,,178.0,1000.0,0.012,5.0,6000.0,0.9,0.25,30.0,1.0,128.0
G179,711.6220115130689,731.646095756866,749.7142966331749,762.3483175826617,0.4948722720146179,0.03662363067269325,691.5979272692718,627.9878498996138,693.7258131033186,0.4976513385772705,0.03508607670664787,G,,,,179.0,500.0,0.008,5.0,300.0,0.9,0.25,100.0,5.0,256.0
G180,730.1646326431044,746.0875333011097,772.9303540153331,785.6657811764145,0.49604225158691406,0.04223804920911789,714.2417319850991,659.9538211265133,725.3341564589455,0.4946982264518738,0.03982587158679962,G,,,,180.0,700.0,0.02,3.0,3000.0,0.9,0.55,400.0,30.0,64.0
G181,730.5380583565668,763.845550471387,781.9256814902365,794.5775976535452,0.4948744475841522,0.038250360637903214,697.2305662417466,635.7304933125807,701.3730890839454,0.49674612283706665,0.03666714206337929,G,,,,181.0,1000.0,0.005,6.0,300.0,0.9,0.25,5.0,30.0,64.0
G182,705.434472529709,761.024071760763,793.1937011189439,806.084220133041,0.4966922700405121,0.04647337645292282,649.844873298655,598.769652816955,663.8936881749879,0.4940289855003357,0.04487733170390129,G,,,,182.0,1400.0,0.02,7.0,1500.0,0.5,0.4,5.0,30.0,128.0
G183,333.42138869300595,283.46643096965886,448.81820656926806,461.30906580829077,0.5071834325790405,0.016520550474524498,383.3763464163531,368.58843393938747,435.0654947437138,0.5113020539283752,0.01586582139134407,G,,,,183.0,200.0,0.003,7.0,1500.0,0.7,0.7,30.0,5.0,64.0
G184,493.04669216249096,463.7845703852728,553.0101064393444,565.5725465335993,0.5020532608032227,0.023688139393925667,522.3088139397091,473.24823046617223,539.6001215155599,0.5065076351165771,0.02292490191757679,G,,,,184.0,500.0,0.003,4.0,800.0,0.7,0.25,400.0,1.0,128.0
G185,724.4505850209305,789.9546674194236,822.4643058399872,835.2653487850304,0.496735155582428,0.04480596259236336,658.9465026224373,605.7195544486138,671.2131386069519,0.4944104552268982,0.04219825193285942,G,,,,185.0,700.0,0.02,6.0,800.0,1.0,0.25,30.0,5.0,64.0
G186,726.8830632690738,752.9414001901436,768.1642620707474,780.8281083765855,0.4944586753845215,0.03766412287950516,700.8247263480039,638.3829000244923,704.0910609055873,0.4971090257167816,0.03621258959174156,G,,,,186.0,1400.0,0.003,6.0,1500.0,0.9,0.25,30.0,5.0,64.0
G187,581.8843320372191,571.5674431597816,619.7592539487151,632.3574844705914,0.49843111634254456,0.028734490275382996,592.2012209146566,529.1693086035498,595.3006624656587,0.5027326345443726,0.027638759464025497,G,,,,187.0,500.0,0.005,4.0,800.0,0.5,0.25,1500.0,1.0,256.0
G188,768.721072488765,810.8741723627078,827.069340860287,839.7868728075575,0.4946042001247406,0.043934166431427,726.5679726148222,674.0741615771095,739.1743550770435,0.4943568706512451,0.042772311717271805,G,,,,188.0,700.0,0.02,7.0,3000.0,0.5,0.7,400.0,0.0,128.0
G189,763.9778154935384,791.0164501054528,814.1609266323791,826.8724935083904,0.49556854367256165,0.041706014424562454,736.9391808816239,681.5962678027864,746.9468008126202,0.4949670433998108,0.04045390710234642,G,,,,189.0,350.0,0.02,6.0,3000.0,0.9,0.7,100.0,30.0,256.0
G190,703.0247811586121,741.279685857632,746.34403136572,758.960157101407,0.492758572101593,0.03802632912993431,664.7698764595922,604.2234778538048,669.7707061928404,0.4964224696159363,0.03608151897788048,G,,,,190.0,350.0,0.02,5.0,6000.0,0.5,0.25,1500.0,0.0,256.0
G191,762.4626781775002,787.9623336152997,808.24357593271,820.9372475949106,0.4951817989349365,0.04268840700387955,736.9630227397006,683.7777978175308,749.0329633950244,0.4944765269756317,0.04096885025501251,G,,,,191.0,350.0,0.02,7.0,3000.0,0.7,0.55,30.0,1.0,128.0
G192,751.6940789593584,793.038609265928,808.5776199238226,821.3249772274445,0.49450525641441345,0.0435926653444767,710.3495486527888,662.9340533870876,728.1534561774495,0.4932919144630432,0.04208943247795105,G,,,,192.0,1400.0,0.02,3.0,6000.0,0.9,0.55,400.0,0.0,256.0
G193,520.0412408007837,485.9149847963318,568.9308816585137,581.5171820378496,0.5015573501586914,0.02603592909872532,554.1674968052357,499.15836973958295,565.4208538211525,0.5052446722984314,0.025251654908061028,G,,,,193.0,200.0,0.008,3.0,3000.0,1.0,0.4,100.0,30.0,64.0
G194,674.3863223036051,691.3281790441039,704.5527420493025,717.1509725711788,0.49414587020874023,0.03552871197462082,657.4444655631062,595.5986856917117,661.2889651792519,0.49686887860298157,0.03395822271704674,G,,,,194.0,1000.0,0.005,3.0,6000.0,0.5,0.4,1500.0,30.0,256.0
G195,598.002143484988,604.2918241460527,639.2769671435872,651.8573024516527,0.4970114529132843,0.029861196875572205,591.7124628239234,527.2679204213038,593.3754324253249,0.5019896626472473,0.028335342183709145,G,,,,195.0,200.0,0.012,6.0,6000.0,0.5,0.25,5.0,1.0,64.0
G196,744.3183509215578,770.7829283582046,779.5933386237297,792.2333246444979,0.4934345781803131,0.03904760256409645,717.8537734849111,657.9987887635807,723.4506496702653,0.4962373375892639,0.03724081441760063,G,,,,196.0,200.0,0.02,7.0,6000.0,1.0,0.55,5.0,0.0,256.0
G197,686.5219524508748,691.650292892676,721.260906676091,733.8531721266972,0.49638307094573975,0.033335816115140915,681.3936120090735,615.5066371923313,681.4055329381174,0.4998299181461334,0.03195855766534805,G,,,,197.0,500.0,0.005,6.0,1500.0,0.9,0.4,100.0,30.0,256.0
G198,759.6265493733767,782.9695689624549,807.8737415139869,820.603203603798,0.495800644159317,0.04263720661401749,736.2835297842985,683.1757909008918,748.6455332011421,0.49440544843673706,0.040156833827495575,G,,,,198.0,1000.0,0.008,4.0,300.0,0.7,0.55,30.0,0.0,64.0
G199,435.6312777433091,391.1121071049628,511.27846783562967,523.7991524310037,0.5043128132820129,0.021095335483551025,480.15044838165545,441.0736429810269,507.47321774657905,0.5081988573074341,0.020665621384978294,G,,,,199.0,350.0,0.003,4.0,1500.0,0.9,0.4,30.0,30.0,256.0
